final price,unit,raw ratio,path,duration(seconds),date
0.9920084441586334,usd,0.9920084441586334,"usd,btc,ltc,usd",2.193954,2013-11-19 16:57:19.933038
0.9903577897139205,ltc,0.9903577897139205,"ltc,usd,ltc,usd,ltc",1.868902,2013-11-19 16:57:28.040327
0.9951512045297355,ltc,0.9951512045297355,"ltc,btc,usd,ltc",1.471838,2013-11-19 16:57:36.369158
0.9951512045297354,usd,0.9951512045297354,"usd,ltc,btc,usd",1.301823,2013-11-19 16:57:44.306671
0.9902984002773388,ltc,0.9902984002773388,"ltc,usd,ltc,usd,ltc",1.14934,2013-11-19 16:57:52.579735
0.9919644786626088,ltc,0.9919644786626088,"ltc,usd,ltc,usd,ltc",4.437592,2013-11-19 16:58:04.517164
0.9904111420840136,usd,0.9904111420840136,"usd,ltc,btc,usd",5.907759,2013-11-19 16:58:19.046916
0.9902390660714907,usd,0.9902390660714907,"usd,ltc,usd,ltc,usd",2.706486,2013-11-19 16:58:28.851764
0.9920101845273782,usd,0.9920101845273782,"usd,btc,ltc,usd",2.088149,2013-11-19 16:58:38.877715
0.9920101845273781,ltc,0.9920101845273781,"ltc,usd,btc,ltc",1.584889,2013-11-19 16:58:49.127629
0.9920101845273782,usd,0.9920101845273782,"usd,btc,ltc,usd",1.343885,2013-11-19 16:58:57.344224
0.9920101845273782,usd,0.9920101845273782,"usd,btc,ltc,usd",2.912109,2013-11-19 16:59:08.245450
0.9917430030726145,ltc,0.9917430030726145,"ltc,usd,btc,ltc",4.205466,2013-11-19 16:59:20.722299
0.9959840001916387,btc,0.9959840001916387,"btc,ltc,usd,btc",0.973167,2013-11-19 16:59:29.320370
0.9926654413046426,ltc,0.9926654413046426,"ltc,usd,btc,ltc",1.938438,2013-11-19 16:59:38.845268
0.9926654413046426,btc,0.9926654413046426,"btc,ltc,usd,btc",2.506129,2013-11-19 16:59:48.340771
0.9926952796439147,usd,0.9926952796439147,"usd,btc,ltc,usd",1.450399,2013-11-19 16:59:56.546049
0.9909537089778728,usd,0.9909537089778728,"usd,btc,ltc,usd",4.245699,2013-11-19 17:00:10.593261
0.9910266690117963,btc,0.9910266690117963,"btc,ltc,usd,btc",3.036129,2013-11-19 17:00:24.582994
0.9941442515337173,ltc,0.9941442515337173,"ltc,usd,btc,ltc",1.212319,2013-11-19 17:00:34.858184
0.9932314153519542,ltc,0.9932314153519542,"ltc,usd,btc,ltc",1.072005,2013-11-19 17:00:42.556739
0.9977476949635301,btc,0.9977476949635301,"btc,ltc,usd,btc",1.236316,2013-11-19 17:00:50.283103
0.9996049096238209,usd,0.9996049096238209,"usd,btc,ltc,usd",1.105139,2013-11-19 17:00:59.919613
0.9996049096238209,usd,0.9996049096238209,"usd,btc,ltc,usd",1.322377,2013-11-19 17:01:08.619959
0.9996049096238209,ltc,0.9996049096238209,"ltc,usd,btc,ltc",2.338265,2013-11-19 17:01:19.078855
0.9996049096238209,ltc,0.9996049096238209,"ltc,usd,btc,ltc",1.606847,2013-11-19 17:01:27.353360
0.9996049096238209,usd,0.9996049096238209,"usd,btc,ltc,usd",2.56573,2013-11-19 17:01:36.540860
0.9996049096238209,ltc,0.9996049096238209,"ltc,usd,btc,ltc",1.626758,2013-11-19 17:01:45.126142
0.994866588484675,usd,0.994866588484675,"usd,btc,ltc,usd",0.931299,2013-11-19 17:01:52.959766
0.9948665884846749,ltc,0.9948665884846749,"ltc,usd,btc,ltc",1.131244,2013-11-19 17:02:00.371841
0.997374967191376,btc,0.997374967191376,"btc,ltc,usd,btc",4.299473,2013-11-19 17:02:13.980104
0.9989157712019192,btc,0.9989157712019192,"btc,ltc,usd,btc",4.057823,2013-11-19 17:02:26.640332
0.9971392005946685,btc,0.9971392005946685,"btc,ltc,usd,btc",1.361385,2013-11-19 17:02:35.001613
0.9980206398525903,usd,0.9980206398525903,"usd,btc,ltc,usd",2.435187,2013-11-19 17:02:44.509761
0.9992400209269707,btc,0.9992400209269707,"btc,ltc,usd,btc",1.301304,2013-11-19 17:02:54.494275
0.9971392005946685,ltc,0.9971392005946685,"ltc,usd,btc,ltc",2.004408,2013-11-19 17:03:04.814804
0.9971375640698856,btc,0.9971375640698856,"btc,ltc,usd,btc",3.438811,2013-11-19 17:03:16.184232
0.9971375640698856,btc,0.9971375640698856,"btc,ltc,usd,btc",2.595914,2013-11-19 17:03:27.677791
1.0016568300534225,usd,1.0016568300534225,"usd,btc,ltc,usd",2.399505,2013-11-19 17:03:37.270108
0.9891610679303389,ltc,0.9891610679303389,"ltc,usd,btc,ltc",1.527685,2013-11-19 17:03:46.180968
0.9919117217329445,btc,0.9919117217329445,"btc,ltc,usd,btc",1.849164,2013-11-19 17:03:55.021769
0.9919117217329445,btc,0.9919117217329445,"btc,ltc,usd,btc",1.859727,2013-11-19 17:04:05.189077
0.9963684252040151,ltc,0.9963684252040151,"ltc,usd,btc,ltc",1.965125,2013-11-19 17:04:14.468856
0.9927288128830544,usd,0.9927288128830544,"usd,ltc,btc,usd",2.91071,2013-11-19 17:04:27.796080
0.9920203534269381,btc,0.9920203534269381,"btc,usd,ltc,btc",1.447715,2013-11-19 17:04:36.956098
0.9927434003317682,ltc,0.9927434003317682,"ltc,btc,usd,ltc",3.493611,2013-11-19 17:04:47.847845
0.9942453590307161,btc,0.9942453590307161,"btc,ltc,usd,btc",1.03325,2013-11-19 17:04:55.345980
0.9918432385629088,btc,0.9918432385629088,"btc,usd,ltc,btc",2.610452,2013-11-19 17:05:05.354697
0.9928939403228442,usd,0.9928939403228442,"usd,ltc,btc,usd",1.514116,2013-11-19 17:05:13.696969
0.9927457346853503,btc,0.9927457346853503,"btc,usd,ltc,btc",2.003842,2013-11-19 17:05:22.897538
0.9936303420453647,btc,0.9936303420453647,"btc,usd,ltc,btc",1.438421,2013-11-19 17:05:31.012731
0.9908752349626757,usd,0.9908752349626757,"usd,ltc,usd,ltc,usd",1.047895,2013-11-19 17:05:38.852190
0.9944261636633333,usd,0.9944261636633333,"usd,ltc,btc,usd",1.751664,2013-11-19 17:05:48.657797
0.9944261636633333,ltc,0.9944261636633333,"ltc,btc,usd,ltc",1.640658,2013-11-19 17:05:57.248721
0.9930210408310622,btc,0.9930210408310622,"btc,ltc,usd,btc",2.000059,2013-11-19 17:06:08.989215
0.9943668641810682,btc,0.9943668641810682,"btc,usd,ltc,btc",1.991249,2013-11-19 17:06:21.591803
0.9890321690871328,btc,0.9890321690871328,"btc,usd,ltc,btc",1.692056,2013-11-19 17:06:31.157282
0.9909908788197074,usd,0.9909908788197074,"usd,ltc,usd,ltc,usd",2.006881,2013-11-19 17:06:40.650848
0.9959210051725746,btc,0.9959210051725746,"btc,usd,ltc,btc",1.541836,2013-11-19 17:06:49.557081
0.994354562411287,usd,0.994354562411287,"usd,ltc,btc,usd",1.4077,2013-11-19 17:06:57.786250
0.9934693102937215,usd,0.9934693102937215,"usd,ltc,btc,usd",1.782565,2013-11-19 17:07:07.665446
0.9930566505461309,btc,0.9930566505461309,"btc,usd,ltc,btc",3.585207,2013-11-19 17:07:19.542861
0.9937600287624857,ltc,0.9937600287624857,"ltc,btc,usd,ltc",2.128175,2013-11-19 17:07:31.111046
0.9972328796104897,ltc,0.9972328796104897,"ltc,btc,usd,ltc",3.104455,2013-11-19 17:07:42.058662
0.9969036632494545,usd,0.9969036632494545,"usd,ltc,btc,usd",1.741708,2013-11-19 17:07:51.074511
0.9977937558059273,btc,0.9977937558059273,"btc,usd,ltc,btc",2.550554,2013-11-19 17:08:01.372271
1.0000011853459796,ltc,1.0000011853459796,"ltc,btc,usd,ltc",2.524591,2013-11-19 17:08:12.290254
0.9994225586230783,usd,0.9994225586230783,"usd,ltc,btc,usd",1.917082,2013-11-19 17:08:22.933399
0.9948095798555694,usd,0.9948095798555694,"usd,ltc,btc,usd",2.495683,2013-11-19 17:08:34.486188
0.9944814617873206,ltc,0.9944814617873206,"ltc,btc,usd,ltc",1.687032,2013-11-19 17:08:44.727855
0.9944814617873206,ltc,0.9944814617873206,"ltc,btc,usd,ltc",1.29737,2013-11-19 17:08:52.671827
0.9933769173258582,usd,0.9933769173258582,"usd,ltc,btc,usd",1.336219,2013-11-19 17:09:00.637355
0.995525897632122,usd,0.995525897632122,"usd,btc,ltc,usd",1.145079,2013-11-19 17:09:08.622509
0.9946321194434843,btc,0.9946321194434843,"btc,ltc,usd,btc",2.58924,2013-11-19 17:09:18.355139
0.9896152130302739,usd,0.9896152130302739,"usd,ltc,btc,usd",3.148546,2013-11-19 17:09:29.504321
0.9954913417165123,ltc,0.9954913417165123,"ltc,btc,usd,ltc",2.85041,2013-11-19 17:09:39.335472
0.991998032918374,ltc,0.991998032918374,"ltc,usd,ltc,usd,ltc",1.674227,2013-11-19 17:09:48.067638
0.9934838549935722,btc,0.9934838549935722,"btc,usd,ltc,btc",1.500286,2013-11-19 17:09:56.427620
0.9979085507321317,ltc,0.9979085507321317,"ltc,btc,usd,ltc",2.2457,2013-11-19 17:10:06.606592
0.9973176119267307,ltc,0.9973176119267307,"ltc,btc,usd,ltc",2.180533,2013-11-19 17:10:16.355691
0.9966117156713846,btc,0.9966117156713846,"btc,usd,ltc,btc",2.472182,2013-11-19 17:10:27.276058
0.9992154537718942,ltc,0.9992154537718942,"ltc,btc,usd,ltc",2.433678,2013-11-19 17:10:37.561004
0.9970553501088397,ltc,0.9970553501088397,"ltc,btc,usd,ltc",1.158185,2013-11-19 17:10:45.260295
0.9961625873090073,ltc,0.9961625873090073,"ltc,btc,usd,ltc",0.904399,2013-11-19 17:10:52.439219
0.9961625873090073,btc,0.9961625873090073,"btc,usd,ltc,btc",0.833852,2013-11-19 17:11:00.313401
0.9937768913085099,ltc,0.9937768913085099,"ltc,btc,usd,ltc",0.883131,2013-11-19 17:11:07.701670
0.991551519963332,ltc,0.991551519963332,"ltc,btc,usd,ltc",1.900401,2013-11-19 17:11:17.170910
0.9945999793289148,btc,0.9945999793289148,"btc,usd,ltc,btc",1.034445,2013-11-19 17:11:24.368286
0.9945999793289149,ltc,0.9945999793289149,"ltc,btc,usd,ltc",1.104471,2013-11-19 17:11:33.287673
0.991551519963332,ltc,0.991551519963332,"ltc,btc,usd,ltc",2.684812,2013-11-19 17:11:42.724115
0.9983037559356824,btc,0.9983037559356824,"btc,usd,ltc,btc",1.667324,2013-11-19 17:11:51.033974
0.9967719356303925,usd,0.9967719356303925,"usd,ltc,btc,usd",1.750439,2013-11-19 17:11:59.249292
0.9920052496083583,usd,0.9920052496083583,"usd,ltc,btc,usd",3.225729,2013-11-19 17:12:12.003023
0.9999129738817749,btc,0.9999129738817749,"btc,usd,ltc,btc",2.732536,2013-11-19 17:12:23.108338
0.9964228144665607,ltc,0.9964228144665607,"ltc,btc,usd,ltc",1.494079,2013-11-19 17:12:31.523098
0.9999129738817749,btc,0.9999129738817749,"btc,usd,ltc,btc",0.997568,2013-11-19 17:12:39.626855
0.9979405462763542,btc,0.9979405462763542,"btc,usd,ltc,btc",1.486119,2013-11-19 17:12:48.083127
0.99888606505993,ltc,0.99888606505993,"ltc,btc,usd,ltc",1.709347,2013-11-19 17:12:56.981735
0.9931235615926425,btc,0.9931235615926425,"btc,usd,ltc,btc",2.268396,2013-11-19 17:13:06.592987
0.9931235615926426,usd,0.9931235615926426,"usd,ltc,btc,usd",1.484279,2013-11-19 17:13:14.108712
0.9961366685063953,btc,0.9961366685063953,"btc,usd,ltc,btc",1.251337,2013-11-19 17:13:22.669005
0.9961678753188001,ltc,0.9961678753188001,"ltc,btc,usd,ltc",1.647383,2013-11-19 17:13:30.976128
0.9955621421595025,ltc,0.9955621421595025,"ltc,btc,usd,ltc",1.299,2013-11-19 17:13:39.260260
0.9957380676131444,ltc,0.9957380676131444,"ltc,btc,usd,ltc",1.456512,2013-11-19 17:13:47.085723
0.9989429218962239,btc,0.9989429218962239,"btc,usd,ltc,btc",0.789256,2013-11-19 17:13:54.169927
0.9939965869323206,btc,0.9939965869323206,"btc,usd,ltc,btc",3.079103,2013-11-19 17:14:03.559474
0.9938507474603272,ltc,0.9938507474603272,"ltc,btc,usd,ltc",1.554675,2013-11-19 17:14:11.618635
0.997815840795112,usd,0.997815840795112,"usd,ltc,btc,usd",0.83565,2013-11-19 17:14:18.408611
0.997815840795112,btc,0.997815840795112,"btc,usd,ltc,btc",1.408009,2013-11-19 17:14:27.773607
0.9956276481617895,usd,0.9956276481617895,"usd,ltc,btc,usd",2.194905,2013-11-19 17:14:36.871521
0.9924609103269182,ltc,0.9924609103269182,"ltc,btc,usd,ltc",1.931443,2013-11-19 17:14:45.383253
0.994705843191867,ltc,0.994705843191867,"ltc,btc,usd,ltc",1.289731,2013-11-19 17:14:52.908177
0.9976335616760241,ltc,0.9976335616760241,"ltc,btc,usd,ltc",1.224451,2013-11-19 17:15:00.361022
0.9940600213985914,btc,0.9940600213985914,"btc,usd,ltc,btc",1.128884,2013-11-19 17:15:09.297612
0.9962083683600612,ltc,0.9962083683600612,"ltc,btc,usd,ltc",1.168602,2013-11-19 17:15:16.830550
0.9906166839673085,ltc,0.9906166839673085,"ltc,btc,usd,ltc",1.7066,2013-11-19 17:15:25.304973
0.9945406531969389,ltc,0.9945406531969389,"ltc,btc,usd,ltc",2.711968,2013-11-19 17:15:35.457195
0.993498053734659,usd,0.993498053734659,"usd,ltc,btc,usd",1.358647,2013-11-19 17:15:43.028561
0.9933643700340816,ltc,0.9933643700340816,"ltc,usd,btc,ltc",2.708594,2013-11-19 17:15:53.233074
0.9934671570776072,btc,0.9934671570776072,"btc,ltc,usd,btc",1.223874,2013-11-19 17:16:00.530128
0.9912742941832369,usd,0.9912742941832369,"usd,ltc,usd,ltc,usd",1.847212,2013-11-19 17:16:09.399728
0.9912742941832369,usd,0.9912742941832369,"usd,ltc,usd,ltc,usd",1.26158,2013-11-19 17:16:18.361727
0.9912742941832369,usd,0.9912742941832369,"usd,ltc,usd,ltc,usd",1.762676,2013-11-19 17:16:27.214109
0.9890278997249733,usd,0.9890278997249733,"usd,ltc,usd,ltc,usd",1.295461,2013-11-19 17:16:36.329068
0.9891139218419823,btc,0.9891139218419823,"btc,usd,ltc,btc",1.255641,2013-11-19 17:16:44.060296
0.9883968778442663,ltc,0.9883968778442663,"ltc,btc,usd,ltc",0.747631,2013-11-19 17:16:51.370840
0.9987543184003084,ltc,0.9987543184003084,"ltc,btc,usd,ltc",0.998208,2013-11-19 17:16:58.953788
0.991817292476975,btc,0.991817292476975,"btc,usd,ltc,btc",0.711642,2013-11-19 17:17:06.879745
0.9918190604190865,btc,0.9918190604190865,"btc,usd,ltc,btc",0.675388,2013-11-19 17:17:13.805995
0.9944440239265009,usd,0.9944440239265009,"usd,ltc,btc,usd",0.834475,2013-11-19 17:17:20.953625
0.990566164764211,btc,0.990566164764211,"btc,usd,ltc,btc",0.996368,2013-11-19 17:17:28.926154
0.990573227549028,usd,0.990573227549028,"usd,ltc,btc,usd",1.008329,2013-11-19 17:17:36.592774
0.9907445000808408,btc,0.9907445000808408,"btc,usd,ltc,btc",1.335186,2013-11-19 17:17:44.926166
0.9907462657770449,btc,0.9907462657770449,"btc,usd,ltc,btc",2.579228,2013-11-19 17:17:54.676443
0.9907462657770449,btc,0.9907462657770449,"btc,usd,ltc,btc",2.122603,2013-11-19 17:18:04.738368
0.9914715558691218,ltc,0.9914715558691218,"ltc,btc,usd,ltc",1.168948,2013-11-19 17:18:12.643617
0.991471555869122,usd,0.991471555869122,"usd,ltc,btc,usd",1.304403,2013-11-19 17:18:21.071071
0.9914733228579298,btc,0.9914733228579298,"btc,usd,ltc,btc",1.806114,2013-11-19 17:18:30.094594
0.9915190100083443,usd,0.9915190100083443,"usd,ltc,btc,usd",1.530923,2013-11-19 17:18:39.154805
0.9903689119885776,usd,0.9903689119885776,"usd,ltc,btc,usd",1.348735,2013-11-19 17:18:47.391618
0.9943589702653849,btc,0.9943589702653849,"btc,ltc,usd,btc",0.8518,2013-11-19 17:18:54.718008
0.995665002427019,ltc,0.995665002427019,"ltc,btc,usd,ltc",1.946431,2013-11-19 17:19:03.050878
0.9912807210778984,btc,0.9912807210778984,"btc,usd,ltc,btc",1.517522,2013-11-19 17:19:10.807194
0.9919643700719739,ltc,0.9919643700719739,"ltc,usd,ltc,usd,ltc",1.18821,2013-11-19 17:19:18.641929
0.9895208002255035,btc,0.9895208002255035,"btc,usd,ltc,btc",0.9371,2013-11-19 17:19:25.552263
0.9919643700719739,usd,0.9919643700719739,"usd,ltc,usd,ltc,usd",1.587541,2013-11-19 17:19:34.498521
0.992691246975305,ltc,0.992691246975305,"ltc,usd,btc,ltc",0.819643,2013-11-19 17:19:41.886536
0.9918057061662281,btc,0.9918057061662281,"btc,ltc,usd,btc",1.035174,2013-11-19 17:19:48.612953
0.990132145632726,usd,0.990132145632726,"usd,btc,ltc,usd",1.049001,2013-11-19 17:19:56.414129
0.9982396867442405,btc,0.9982396867442405,"btc,ltc,usd,btc",2.157783,2013-11-19 17:20:05.982077
0.9858065204581961,ltc,0.9858065204581961,"ltc,btc,usd,ltc",1.80415,2013-11-19 17:20:14.702211
0.9887519300510436,btc,0.9887519300510436,"btc,ltc,usd,btc",1.220945,2013-11-19 17:20:23.291396
0.9857259754429886,usd,0.9857259754429886,"usd,ltc,btc,ltc,usd",1.934158,2013-11-19 17:20:31.450528
1.001437436832926,btc,1.001437436832926,"btc,ltc,usd,btc",1.385395,2013-11-19 17:20:39.574082
0.9914132627224107,btc,0.9914132627224107,"btc,ltc,usd,btc",1.298699,2013-11-19 17:20:47.400179
0.9913888800755852,btc,0.9913888800755852,"btc,ltc,usd,btc",1.79955,2013-11-19 17:20:56.371161
0.9896815135070104,usd,0.9896815135070104,"usd,ltc,usd,ltc,usd",1.436331,2013-11-19 17:21:05.650245
0.990418419313161,ltc,0.990418419313161,"ltc,usd,btc,ltc",0.990842,2013-11-19 17:21:12.830722
0.9899575725214611,usd,0.9899575725214611,"usd,ltc,btc,usd",1.289122,2013-11-19 17:21:20.042746
0.9901997961352015,usd,0.9901997961352015,"usd,ltc,usd,ltc,usd",1.253378,2013-11-19 17:21:28.649346
0.9928280924892268,ltc,0.9928280924892268,"ltc,usd,btc,ltc",1.57683,2013-11-19 17:21:36.531102
0.9928442801970339,btc,0.9928442801970339,"btc,ltc,usd,btc",2.090858,2013-11-19 17:21:44.698818
0.99282629388761,ltc,0.99282629388761,"ltc,usd,btc,ltc",0.932286,2013-11-19 17:21:51.641431
0.99282629388761,ltc,0.99282629388761,"ltc,usd,btc,ltc",1.092388,2013-11-19 17:21:59.201189
0.9975125861373982,btc,0.9975125861373982,"btc,usd,ltc,btc",1.840857,2013-11-19 17:22:08.005658
0.993889694563996,btc,0.993889694563996,"btc,usd,ltc,btc",0.665562,2013-11-19 17:22:14.349970
0.9894185220809496,ltc,0.9894185220809496,"ltc,usd,ltc,usd,ltc",0.684163,2013-11-19 17:22:20.674095
0.9885155367275479,btc,0.9885155367275479,"btc,usd,ltc,btc",0.605584,2013-11-19 17:22:28.061547
0.9948029656356173,btc,0.9948029656356173,"btc,usd,ltc,btc",1.710423,2013-11-19 17:22:36.112995
0.9965971834682202,ltc,0.9965971834682202,"ltc,btc,usd,ltc",0.988539,2013-11-19 17:22:43.364283
